dataset,method,k,feature,selection_frequency,n_seeds
madelon,f_classif,22,feat_137,1.0,3
madelon,f_classif,22,feat_224,1.0,3
madelon,f_classif,22,feat_241,1.0,3
madelon,f_classif,22,feat_248,1.0,3
madelon,f_classif,22,feat_264,1.0,3
madelon,f_classif,22,feat_323,1.0,3
madelon,f_classif,22,feat_336,1.0,3
madelon,f_classif,22,feat_338,1.0,3
madelon,f_classif,22,feat_378,1.0,3
madelon,f_classif,22,feat_424,1.0,3
madelon,f_classif,22,feat_442,1.0,3
madelon,f_classif,22,feat_453,1.0,3
madelon,f_classif,22,feat_472,1.0,3
madelon,f_classif,22,feat_475,1.0,3
madelon,f_classif,22,feat_48,1.0,3
madelon,f_classif,22,feat_481,1.0,3
madelon,f_classif,22,feat_493,1.0,3
madelon,f_classif,22,feat_64,1.0,3
madelon,f_classif,30,feat_105,1.0,3
madelon,f_classif,30,feat_119,1.0,3
madelon,f_classif,30,feat_128,1.0,3
madelon,f_classif,30,feat_136,1.0,3
madelon,f_classif,30,feat_137,1.0,3
madelon,f_classif,30,feat_199,1.0,3
madelon,f_classif,30,feat_224,1.0,3
madelon,f_classif,30,feat_226,1.0,3
madelon,f_classif,30,feat_241,1.0,3
madelon,f_classif,30,feat_248,1.0,3
madelon,f_classif,30,feat_26,1.0,3
madelon,f_classif,30,feat_264,1.0,3
madelon,f_classif,30,feat_282,1.0,3
madelon,f_classif,30,feat_323,1.0,3
madelon,f_classif,30,feat_336,1.0,3
madelon,f_classif,30,feat_338,1.0,3
madelon,f_classif,30,feat_378,1.0,3
madelon,f_classif,30,feat_384,1.0,3
madelon,f_classif,30,feat_411,1.0,3
madelon,f_classif,30,feat_421,1.0,3
madelon,f_classif,30,feat_424,1.0,3
madelon,f_classif,30,feat_442,1.0,3
madelon,f_classif,30,feat_453,1.0,3
madelon,f_classif,30,feat_472,1.0,3
madelon,f_classif,30,feat_475,1.0,3
madelon,f_classif,30,feat_48,1.0,3
madelon,f_classif,30,feat_481,1.0,3
madelon,f_classif,30,feat_493,1.0,3
madelon,f_classif,30,feat_64,1.0,3
madelon,f_classif,30,feat_74,1.0,3
madelon,f_classif,50,feat_103,1.0,3
madelon,f_classif,50,feat_105,1.0,3
madelon,f_classif,50,feat_114,1.0,3
madelon,f_classif,50,feat_119,1.0,3
madelon,f_classif,50,feat_128,1.0,3
madelon,f_classif,50,feat_136,1.0,3
madelon,f_classif,50,feat_137,1.0,3
madelon,f_classif,50,feat_196,1.0,3
madelon,f_classif,50,feat_199,1.0,3
madelon,f_classif,50,feat_205,1.0,3
madelon,f_classif,50,feat_224,1.0,3
madelon,f_classif,50,feat_226,1.0,3
madelon,f_classif,50,feat_241,1.0,3
madelon,f_classif,50,feat_246,1.0,3
madelon,f_classif,50,feat_248,1.0,3
madelon,f_classif,50,feat_26,1.0,3
madelon,f_classif,50,feat_264,1.0,3
madelon,f_classif,50,feat_282,1.0,3
madelon,f_classif,50,feat_296,1.0,3
madelon,f_classif,50,feat_298,1.0,3
madelon,f_classif,50,feat_317,1.0,3
madelon,f_classif,50,feat_323,1.0,3
madelon,f_classif,50,feat_336,1.0,3
madelon,f_classif,50,feat_338,1.0,3
madelon,f_classif,50,feat_347,1.0,3
madelon,f_classif,50,feat_377,1.0,3
madelon,f_classif,50,feat_378,1.0,3
madelon,f_classif,50,feat_383,1.0,3
madelon,f_classif,50,feat_384,1.0,3
madelon,f_classif,50,feat_411,1.0,3
madelon,f_classif,50,feat_412,1.0,3
madelon,f_classif,50,feat_421,1.0,3
madelon,f_classif,50,feat_424,1.0,3
madelon,f_classif,50,feat_43,1.0,3
madelon,f_classif,50,feat_430,1.0,3
madelon,f_classif,50,feat_44,1.0,3
madelon,f_classif,50,feat_442,1.0,3
madelon,f_classif,50,feat_445,1.0,3
madelon,f_classif,50,feat_453,1.0,3
madelon,f_classif,50,feat_456,1.0,3
madelon,f_classif,50,feat_472,1.0,3
madelon,f_classif,50,feat_475,1.0,3
madelon,f_classif,50,feat_478,1.0,3
madelon,f_classif,50,feat_48,1.0,3
madelon,f_classif,50,feat_481,1.0,3
madelon,f_classif,50,feat_490,1.0,3
madelon,f_classif,50,feat_493,1.0,3
madelon,f_classif,50,feat_496,1.0,3
madelon,f_classif,50,feat_64,1.0,3
madelon,f_classif,50,feat_74,1.0,3
madelon,l1_logistic,5,feat_137,1.0,3
madelon,l1_logistic,5,feat_241,1.0,3
madelon,l1_logistic,5,feat_264,1.0,3
madelon,l1_logistic,5,feat_475,1.0,3
madelon,l1_logistic,5,feat_48,1.0,3
madelon,l1_logistic,10,feat_137,1.0,3
madelon,l1_logistic,10,feat_140,1.0,3
madelon,l1_logistic,10,feat_168,1.0,3
madelon,l1_logistic,10,feat_241,1.0,3
madelon,l1_logistic,10,feat_26,1.0,3
madelon,l1_logistic,10,feat_264,1.0,3
madelon,l1_logistic,10,feat_469,1.0,3
madelon,l1_logistic,10,feat_475,1.0,3
madelon,l1_logistic,10,feat_48,1.0,3
madelon,l1_logistic,10,feat_60,1.0,3
madelon,l1_logistic,15,feat_103,1.0,3
madelon,l1_logistic,15,feat_137,1.0,3
madelon,l1_logistic,15,feat_140,1.0,3
madelon,l1_logistic,15,feat_168,1.0,3
madelon,l1_logistic,15,feat_241,1.0,3
madelon,l1_logistic,15,feat_248,1.0,3
madelon,l1_logistic,15,feat_26,1.0,3
madelon,l1_logistic,15,feat_264,1.0,3
madelon,l1_logistic,15,feat_282,1.0,3
madelon,l1_logistic,15,feat_323,1.0,3
madelon,l1_logistic,15,feat_424,1.0,3
madelon,l1_logistic,15,feat_469,1.0,3
madelon,l1_logistic,15,feat_475,1.0,3
madelon,l1_logistic,15,feat_48,1.0,3
madelon,l1_logistic,15,feat_60,1.0,3
madelon,l1_logistic,20,feat_103,1.0,3
madelon,l1_logistic,20,feat_136,1.0,3
madelon,l1_logistic,20,feat_137,1.0,3
madelon,l1_logistic,20,feat_140,1.0,3
madelon,l1_logistic,20,feat_168,1.0,3
madelon,l1_logistic,20,feat_241,1.0,3
madelon,l1_logistic,20,feat_248,1.0,3
madelon,l1_logistic,20,feat_26,1.0,3
madelon,l1_logistic,20,feat_264,1.0,3
madelon,l1_logistic,20,feat_282,1.0,3
madelon,l1_logistic,20,feat_285,1.0,3
madelon,l1_logistic,20,feat_296,1.0,3
madelon,l1_logistic,20,feat_323,1.0,3
madelon,l1_logistic,20,feat_424,1.0,3
madelon,l1_logistic,20,feat_44,1.0,3
madelon,l1_logistic,20,feat_469,1.0,3
madelon,l1_logistic,20,feat_475,1.0,3
madelon,l1_logistic,20,feat_48,1.0,3
madelon,l1_logistic,20,feat_56,1.0,3
madelon,l1_logistic,20,feat_60,1.0,3
madelon,l1_logistic,22,feat_103,1.0,3
madelon,l1_logistic,22,feat_136,1.0,3
madelon,l1_logistic,22,feat_137,1.0,3
madelon,l1_logistic,22,feat_140,1.0,3
madelon,l1_logistic,22,feat_168,1.0,3
madelon,l1_logistic,22,feat_241,1.0,3
madelon,l1_logistic,22,feat_248,1.0,3
madelon,l1_logistic,22,feat_26,1.0,3
madelon,l1_logistic,22,feat_264,1.0,3
madelon,l1_logistic,22,feat_282,1.0,3
madelon,l1_logistic,22,feat_285,1.0,3
madelon,l1_logistic,22,feat_296,1.0,3
madelon,l1_logistic,22,feat_323,1.0,3
madelon,l1_logistic,22,feat_424,1.0,3
madelon,l1_logistic,22,feat_44,1.0,3
madelon,l1_logistic,22,feat_469,1.0,3
madelon,l1_logistic,22,feat_475,1.0,3
madelon,l1_logistic,22,feat_48,1.0,3
madelon,l1_logistic,22,feat_481,1.0,3
madelon,l1_logistic,22,feat_56,1.0,3
madelon,l1_logistic,22,feat_60,1.0,3
madelon,l1_logistic,22,feat_73,1.0,3
madelon,l1_logistic,30,feat_103,1.0,3
madelon,l1_logistic,30,feat_136,1.0,3
madelon,l1_logistic,30,feat_137,1.0,3
madelon,l1_logistic,30,feat_140,1.0,3
madelon,l1_logistic,30,feat_168,1.0,3
madelon,l1_logistic,30,feat_241,1.0,3
madelon,l1_logistic,30,feat_248,1.0,3
madelon,l1_logistic,30,feat_26,1.0,3
madelon,l1_logistic,30,feat_264,1.0,3
madelon,l1_logistic,30,feat_282,1.0,3
madelon,l1_logistic,30,feat_285,1.0,3
madelon,l1_logistic,30,feat_296,1.0,3
madelon,l1_logistic,30,feat_308,1.0,3
madelon,l1_logistic,30,feat_323,1.0,3
madelon,l1_logistic,30,feat_348,1.0,3
madelon,l1_logistic,30,feat_358,1.0,3
madelon,l1_logistic,30,feat_421,1.0,3
madelon,l1_logistic,30,feat_424,1.0,3
madelon,l1_logistic,30,feat_430,1.0,3
madelon,l1_logistic,30,feat_44,1.0,3
madelon,l1_logistic,30,feat_469,1.0,3
madelon,l1_logistic,30,feat_475,1.0,3
madelon,l1_logistic,30,feat_478,1.0,3
madelon,l1_logistic,30,feat_48,1.0,3
madelon,l1_logistic,30,feat_481,1.0,3
madelon,l1_logistic,30,feat_53,1.0,3
madelon,l1_logistic,30,feat_56,1.0,3
madelon,l1_logistic,30,feat_60,1.0,3
madelon,l1_logistic,30,feat_65,1.0,3
madelon,l1_logistic,30,feat_73,1.0,3
madelon,l1_logistic,50,feat_103,1.0,3
madelon,l1_logistic,50,feat_136,1.0,3
madelon,l1_logistic,50,feat_137,1.0,3
madelon,l1_logistic,50,feat_140,1.0,3
madelon,l1_logistic,50,feat_152,1.0,3
madelon,l1_logistic,50,feat_165,1.0,3
madelon,l1_logistic,50,feat_168,1.0,3
madelon,l1_logistic,50,feat_196,1.0,3
madelon,l1_logistic,50,feat_197,1.0,3
madelon,l1_logistic,50,feat_21,1.0,3
madelon,l1_logistic,50,feat_220,1.0,3
madelon,l1_logistic,50,feat_226,1.0,3
madelon,l1_logistic,50,feat_241,1.0,3
madelon,l1_logistic,50,feat_248,1.0,3
madelon,l1_logistic,50,feat_253,1.0,3
madelon,l1_logistic,50,feat_26,1.0,3
madelon,l1_logistic,50,feat_264,1.0,3
madelon,l1_logistic,50,feat_274,1.0,3
madelon,l1_logistic,50,feat_282,1.0,3
madelon,l1_logistic,50,feat_285,1.0,3
madelon,l1_logistic,50,feat_296,1.0,3
madelon,l1_logistic,50,feat_308,1.0,3
madelon,l1_logistic,50,feat_321,1.0,3
madelon,l1_logistic,50,feat_323,1.0,3
madelon,l1_logistic,50,feat_348,1.0,3
madelon,l1_logistic,50,feat_358,1.0,3
madelon,l1_logistic,50,feat_376,1.0,3
madelon,l1_logistic,50,feat_377,1.0,3
madelon,l1_logistic,50,feat_4,1.0,3
madelon,l1_logistic,50,feat_417,1.0,3
madelon,l1_logistic,50,feat_421,1.0,3
madelon,l1_logistic,50,feat_424,1.0,3
madelon,l1_logistic,50,feat_426,1.0,3
madelon,l1_logistic,50,feat_430,1.0,3
madelon,l1_logistic,50,feat_44,1.0,3
madelon,l1_logistic,50,feat_441,1.0,3
madelon,l1_logistic,50,feat_445,1.0,3
madelon,l1_logistic,50,feat_448,1.0,3
madelon,l1_logistic,50,feat_463,1.0,3
madelon,l1_logistic,50,feat_469,1.0,3
madelon,l1_logistic,50,feat_475,1.0,3
madelon,l1_logistic,50,feat_478,1.0,3
madelon,l1_logistic,50,feat_48,1.0,3
madelon,l1_logistic,50,feat_481,1.0,3
madelon,l1_logistic,50,feat_496,1.0,3
madelon,l1_logistic,50,feat_53,1.0,3
madelon,l1_logistic,50,feat_56,1.0,3
madelon,l1_logistic,50,feat_60,1.0,3
madelon,l1_logistic,50,feat_65,1.0,3
madelon,l1_logistic,50,feat_73,1.0,3
madelon,linear_svm,5,feat_128,1.0,3
madelon,linear_svm,5,feat_153,1.0,3
madelon,linear_svm,5,feat_378,1.0,3
madelon,linear_svm,5,feat_442,1.0,3
madelon,linear_svm,5,feat_48,1.0,3
madelon,linear_svm,10,feat_128,1.0,3
madelon,linear_svm,10,feat_137,1.0,3
madelon,linear_svm,10,feat_153,1.0,3
madelon,linear_svm,10,feat_378,1.0,3
madelon,linear_svm,10,feat_442,1.0,3
madelon,linear_svm,10,feat_451,1.0,3
madelon,linear_svm,10,feat_469,1.0,3
madelon,linear_svm,10,feat_472,1.0,3
madelon,linear_svm,10,feat_48,1.0,3
madelon,linear_svm,10,feat_493,1.0,3
madelon,linear_svm,15,feat_128,1.0,3
madelon,linear_svm,15,feat_137,1.0,3
madelon,linear_svm,15,feat_153,1.0,3
madelon,linear_svm,15,feat_168,1.0,3
madelon,linear_svm,15,feat_338,1.0,3
madelon,linear_svm,15,feat_378,1.0,3
madelon,linear_svm,15,feat_417,1.0,3
madelon,linear_svm,15,feat_433,1.0,3
madelon,linear_svm,15,feat_442,1.0,3
madelon,linear_svm,15,feat_451,1.0,3
madelon,linear_svm,15,feat_455,1.0,3
madelon,linear_svm,15,feat_469,1.0,3
madelon,linear_svm,15,feat_472,1.0,3
madelon,linear_svm,15,feat_48,1.0,3
madelon,linear_svm,15,feat_493,1.0,3
madelon,linear_svm,20,feat_128,1.0,3
madelon,linear_svm,20,feat_137,1.0,3
madelon,linear_svm,20,feat_140,1.0,3
madelon,linear_svm,20,feat_153,1.0,3
madelon,linear_svm,20,feat_168,1.0,3
madelon,linear_svm,20,feat_264,1.0,3
madelon,linear_svm,20,feat_338,1.0,3
madelon,linear_svm,20,feat_376,1.0,3
madelon,linear_svm,20,feat_378,1.0,3
madelon,linear_svm,20,feat_417,1.0,3
madelon,linear_svm,20,feat_433,1.0,3
madelon,linear_svm,20,feat_442,1.0,3
madelon,linear_svm,20,feat_451,1.0,3
madelon,linear_svm,20,feat_455,1.0,3
madelon,linear_svm,20,feat_469,1.0,3
madelon,linear_svm,20,feat_472,1.0,3
madelon,linear_svm,20,feat_48,1.0,3
madelon,linear_svm,20,feat_493,1.0,3
madelon,linear_svm,20,feat_56,1.0,3
madelon,linear_svm,20,feat_73,1.0,3
madelon,linear_svm,22,feat_128,1.0,3
madelon,linear_svm,22,feat_136,1.0,3
madelon,linear_svm,22,feat_137,1.0,3
madelon,linear_svm,22,feat_140,1.0,3
madelon,linear_svm,22,feat_153,1.0,3
madelon,linear_svm,22,feat_168,1.0,3
madelon,linear_svm,22,feat_264,1.0,3
madelon,linear_svm,22,feat_338,1.0,3
madelon,linear_svm,22,feat_376,1.0,3
madelon,linear_svm,22,feat_378,1.0,3
madelon,linear_svm,22,feat_417,1.0,3
madelon,linear_svm,22,feat_433,1.0,3
madelon,linear_svm,22,feat_442,1.0,3
madelon,linear_svm,22,feat_451,1.0,3
madelon,linear_svm,22,feat_455,1.0,3
madelon,linear_svm,22,feat_469,1.0,3
madelon,linear_svm,22,feat_472,1.0,3
madelon,linear_svm,22,feat_48,1.0,3
madelon,linear_svm,22,feat_493,1.0,3
madelon,linear_svm,22,feat_56,1.0,3
madelon,linear_svm,22,feat_60,1.0,3
madelon,linear_svm,22,feat_73,1.0,3
madelon,linear_svm,30,feat_103,1.0,3
madelon,linear_svm,30,feat_128,1.0,3
madelon,linear_svm,30,feat_136,1.0,3
madelon,linear_svm,30,feat_137,1.0,3
madelon,linear_svm,30,feat_140,1.0,3
madelon,linear_svm,30,feat_153,1.0,3
madelon,linear_svm,30,feat_168,1.0,3
madelon,linear_svm,30,feat_26,1.0,3
madelon,linear_svm,30,feat_264,1.0,3
madelon,linear_svm,30,feat_282,1.0,3
madelon,linear_svm,30,feat_285,1.0,3
madelon,linear_svm,30,feat_318,1.0,3
madelon,linear_svm,30,feat_338,1.0,3
madelon,linear_svm,30,feat_358,1.0,3
madelon,linear_svm,30,feat_376,1.0,3
madelon,linear_svm,30,feat_378,1.0,3
madelon,linear_svm,30,feat_417,1.0,3
madelon,linear_svm,30,feat_433,1.0,3
madelon,linear_svm,30,feat_442,1.0,3
madelon,linear_svm,30,feat_448,1.0,3
madelon,linear_svm,30,feat_451,1.0,3
madelon,linear_svm,30,feat_453,1.0,3
madelon,linear_svm,30,feat_455,1.0,3
madelon,linear_svm,30,feat_469,1.0,3
madelon,linear_svm,30,feat_472,1.0,3
madelon,linear_svm,30,feat_48,1.0,3
madelon,linear_svm,30,feat_493,1.0,3
madelon,linear_svm,30,feat_56,1.0,3
madelon,linear_svm,30,feat_60,1.0,3
madelon,linear_svm,30,feat_73,1.0,3
madelon,linear_svm,50,feat_103,1.0,3
madelon,linear_svm,50,feat_128,1.0,3
madelon,linear_svm,50,feat_136,1.0,3
madelon,linear_svm,50,feat_137,1.0,3
madelon,linear_svm,50,feat_140,1.0,3
madelon,linear_svm,50,feat_152,1.0,3
madelon,linear_svm,50,feat_153,1.0,3
madelon,linear_svm,50,feat_168,1.0,3
madelon,linear_svm,50,feat_17,1.0,3
madelon,linear_svm,50,feat_20,1.0,3
madelon,linear_svm,50,feat_202,1.0,3
madelon,linear_svm,50,feat_241,1.0,3
madelon,linear_svm,50,feat_248,1.0,3
madelon,linear_svm,50,feat_253,1.0,3
madelon,linear_svm,50,feat_26,1.0,3
madelon,linear_svm,50,feat_264,1.0,3
madelon,linear_svm,50,feat_274,1.0,3
madelon,linear_svm,50,feat_282,1.0,3
madelon,linear_svm,50,feat_285,1.0,3
madelon,linear_svm,50,feat_296,1.0,3
madelon,linear_svm,50,feat_308,1.0,3
madelon,linear_svm,50,feat_318,1.0,3
madelon,linear_svm,50,feat_323,1.0,3
madelon,linear_svm,50,feat_338,1.0,3
madelon,linear_svm,50,feat_358,1.0,3
madelon,linear_svm,50,feat_364,1.0,3
madelon,linear_svm,50,feat_376,1.0,3
madelon,linear_svm,50,feat_378,1.0,3
madelon,linear_svm,50,feat_4,1.0,3
madelon,linear_svm,50,feat_417,1.0,3
madelon,linear_svm,50,feat_421,1.0,3
madelon,linear_svm,50,feat_424,1.0,3
madelon,linear_svm,50,feat_433,1.0,3
madelon,linear_svm,50,feat_44,1.0,3
madelon,linear_svm,50,feat_442,1.0,3
madelon,linear_svm,50,feat_448,1.0,3
madelon,linear_svm,50,feat_451,1.0,3
madelon,linear_svm,50,feat_453,1.0,3
madelon,linear_svm,50,feat_455,1.0,3
madelon,linear_svm,50,feat_463,1.0,3
madelon,linear_svm,50,feat_469,1.0,3
madelon,linear_svm,50,feat_472,1.0,3
madelon,linear_svm,50,feat_475,1.0,3
madelon,linear_svm,50,feat_48,1.0,3
madelon,linear_svm,50,feat_493,1.0,3
madelon,linear_svm,50,feat_496,1.0,3
madelon,linear_svm,50,feat_53,1.0,3
madelon,linear_svm,50,feat_56,1.0,3
madelon,linear_svm,50,feat_60,1.0,3
madelon,linear_svm,50,feat_73,1.0,3
madelon,mrmr_approx,5,feat_200,0.3333333333333333,3
madelon,mrmr_approx,5,feat_238,0.3333333333333333,3
madelon,mrmr_approx,5,feat_241,1.0,3
madelon,mrmr_approx,5,feat_252,0.3333333333333333,3
madelon,mrmr_approx,5,feat_26,0.3333333333333333,3
madelon,mrmr_approx,5,feat_261,0.3333333333333333,3
madelon,mrmr_approx,5,feat_337,0.3333333333333333,3
madelon,mrmr_approx,5,feat_424,0.3333333333333333,3
madelon,mrmr_approx,5,feat_437,0.3333333333333333,3
madelon,mrmr_approx,5,feat_44,0.3333333333333333,3
madelon,mrmr_approx,5,feat_459,0.3333333333333333,3
madelon,mrmr_approx,5,feat_479,0.3333333333333333,3
madelon,mrmr_approx,5,feat_487,0.3333333333333333,3
madelon,mrmr_approx,10,feat_153,0.6666666666666666,3
madelon,mrmr_approx,10,feat_158,0.3333333333333333,3
madelon,mrmr_approx,10,feat_168,0.3333333333333333,3
madelon,mrmr_approx,10,feat_192,0.3333333333333333,3
madelon,mrmr_approx,10,feat_200,0.3333333333333333,3
madelon,mrmr_approx,10,feat_224,0.3333333333333333,3
madelon,mrmr_approx,10,feat_238,0.3333333333333333,3
madelon,mrmr_approx,10,feat_241,1.0,3
madelon,mrmr_approx,10,feat_243,0.3333333333333333,3
madelon,mrmr_approx,10,feat_252,0.3333333333333333,3
madelon,mrmr_approx,10,feat_256,0.3333333333333333,3
madelon,mrmr_approx,10,feat_26,0.6666666666666666,3
madelon,mrmr_approx,10,feat_261,0.3333333333333333,3
madelon,mrmr_approx,10,feat_337,0.3333333333333333,3
madelon,mrmr_approx,10,feat_380,0.3333333333333333,3
madelon,mrmr_approx,10,feat_416,0.3333333333333333,3
madelon,mrmr_approx,10,feat_424,0.3333333333333333,3
madelon,mrmr_approx,10,feat_437,0.3333333333333333,3
madelon,mrmr_approx,10,feat_44,0.3333333333333333,3
madelon,mrmr_approx,10,feat_458,0.6666666666666666,3
madelon,mrmr_approx,10,feat_459,0.3333333333333333,3
madelon,mrmr_approx,10,feat_479,0.3333333333333333,3
madelon,mrmr_approx,10,feat_487,0.3333333333333333,3
madelon,mrmr_approx,10,feat_495,0.3333333333333333,3
madelon,mrmr_approx,10,feat_83,0.3333333333333333,3
madelon,mrmr_approx,15,feat_115,0.3333333333333333,3
madelon,mrmr_approx,15,feat_13,0.3333333333333333,3
madelon,mrmr_approx,15,feat_153,0.6666666666666666,3
madelon,mrmr_approx,15,feat_158,0.3333333333333333,3
madelon,mrmr_approx,15,feat_168,0.3333333333333333,3
madelon,mrmr_approx,15,feat_192,0.3333333333333333,3
madelon,mrmr_approx,15,feat_200,0.3333333333333333,3
madelon,mrmr_approx,15,feat_224,0.3333333333333333,3
madelon,mrmr_approx,15,feat_238,0.3333333333333333,3
madelon,mrmr_approx,15,feat_241,1.0,3
madelon,mrmr_approx,15,feat_243,0.3333333333333333,3
madelon,mrmr_approx,15,feat_252,0.3333333333333333,3
madelon,mrmr_approx,15,feat_256,0.3333333333333333,3
madelon,mrmr_approx,15,feat_26,0.6666666666666666,3
madelon,mrmr_approx,15,feat_261,0.3333333333333333,3
madelon,mrmr_approx,15,feat_270,0.3333333333333333,3
madelon,mrmr_approx,15,feat_286,0.3333333333333333,3
madelon,mrmr_approx,15,feat_306,0.3333333333333333,3
madelon,mrmr_approx,15,feat_325,0.3333333333333333,3
madelon,mrmr_approx,15,feat_337,0.3333333333333333,3
madelon,mrmr_approx,15,feat_349,0.3333333333333333,3
madelon,mrmr_approx,15,feat_35,0.3333333333333333,3
madelon,mrmr_approx,15,feat_353,0.3333333333333333,3
madelon,mrmr_approx,15,feat_380,0.3333333333333333,3
madelon,mrmr_approx,15,feat_416,0.3333333333333333,3
madelon,mrmr_approx,15,feat_42,0.3333333333333333,3
madelon,mrmr_approx,15,feat_424,0.3333333333333333,3
madelon,mrmr_approx,15,feat_437,0.3333333333333333,3
madelon,mrmr_approx,15,feat_44,0.3333333333333333,3
madelon,mrmr_approx,15,feat_458,0.6666666666666666,3
madelon,mrmr_approx,15,feat_459,0.3333333333333333,3
madelon,mrmr_approx,15,feat_474,0.3333333333333333,3
madelon,mrmr_approx,15,feat_479,0.3333333333333333,3
madelon,mrmr_approx,15,feat_48,0.3333333333333333,3
madelon,mrmr_approx,15,feat_481,0.3333333333333333,3
madelon,mrmr_approx,15,feat_487,0.3333333333333333,3
madelon,mrmr_approx,15,feat_495,0.3333333333333333,3
madelon,mrmr_approx,15,feat_498,0.3333333333333333,3
madelon,mrmr_approx,15,feat_7,0.3333333333333333,3
madelon,mrmr_approx,15,feat_83,0.3333333333333333,3
madelon,mrmr_approx,20,feat_115,0.3333333333333333,3
madelon,mrmr_approx,20,feat_13,0.3333333333333333,3
madelon,mrmr_approx,20,feat_151,0.3333333333333333,3
madelon,mrmr_approx,20,feat_153,0.6666666666666666,3
madelon,mrmr_approx,20,feat_158,0.3333333333333333,3
madelon,mrmr_approx,20,feat_168,0.3333333333333333,3
madelon,mrmr_approx,20,feat_17,0.3333333333333333,3
madelon,mrmr_approx,20,feat_192,0.3333333333333333,3
madelon,mrmr_approx,20,feat_200,0.3333333333333333,3
madelon,mrmr_approx,20,feat_224,0.3333333333333333,3
madelon,mrmr_approx,20,feat_232,0.3333333333333333,3
madelon,mrmr_approx,20,feat_238,0.3333333333333333,3
madelon,mrmr_approx,20,feat_241,1.0,3
madelon,mrmr_approx,20,feat_243,0.3333333333333333,3
madelon,mrmr_approx,20,feat_252,0.3333333333333333,3
madelon,mrmr_approx,20,feat_256,0.3333333333333333,3
madelon,mrmr_approx,20,feat_26,0.6666666666666666,3
madelon,mrmr_approx,20,feat_261,0.3333333333333333,3
madelon,mrmr_approx,20,feat_27,0.3333333333333333,3
madelon,mrmr_approx,20,feat_270,0.3333333333333333,3
madelon,mrmr_approx,20,feat_286,0.3333333333333333,3
madelon,mrmr_approx,20,feat_291,0.3333333333333333,3
madelon,mrmr_approx,20,feat_294,0.3333333333333333,3
madelon,mrmr_approx,20,feat_306,0.3333333333333333,3
madelon,mrmr_approx,20,feat_325,0.3333333333333333,3
madelon,mrmr_approx,20,feat_329,0.3333333333333333,3
madelon,mrmr_approx,20,feat_337,0.3333333333333333,3
madelon,mrmr_approx,20,feat_349,1.0,3
madelon,mrmr_approx,20,feat_35,0.3333333333333333,3
madelon,mrmr_approx,20,feat_353,0.3333333333333333,3
madelon,mrmr_approx,20,feat_380,0.3333333333333333,3
madelon,mrmr_approx,20,feat_416,0.3333333333333333,3
madelon,mrmr_approx,20,feat_42,0.3333333333333333,3
madelon,mrmr_approx,20,feat_424,0.3333333333333333,3
madelon,mrmr_approx,20,feat_437,0.6666666666666666,3
madelon,mrmr_approx,20,feat_44,0.3333333333333333,3
madelon,mrmr_approx,20,feat_450,0.3333333333333333,3
madelon,mrmr_approx,20,feat_458,0.6666666666666666,3
madelon,mrmr_approx,20,feat_459,0.3333333333333333,3
madelon,mrmr_approx,20,feat_474,0.3333333333333333,3
madelon,mrmr_approx,20,feat_479,0.3333333333333333,3
madelon,mrmr_approx,20,feat_48,0.3333333333333333,3
madelon,mrmr_approx,20,feat_481,0.3333333333333333,3
madelon,mrmr_approx,20,feat_487,0.6666666666666666,3
madelon,mrmr_approx,20,feat_495,0.3333333333333333,3
madelon,mrmr_approx,20,feat_498,0.6666666666666666,3
madelon,mrmr_approx,20,feat_52,0.3333333333333333,3
madelon,mrmr_approx,20,feat_7,0.3333333333333333,3
madelon,mrmr_approx,20,feat_83,0.3333333333333333,3
madelon,mrmr_approx,20,feat_9,0.3333333333333333,3
madelon,mrmr_approx,22,feat_115,0.3333333333333333,3
madelon,mrmr_approx,22,feat_13,0.3333333333333333,3
madelon,mrmr_approx,22,feat_151,0.3333333333333333,3
madelon,mrmr_approx,22,feat_153,0.6666666666666666,3
madelon,mrmr_approx,22,feat_158,0.3333333333333333,3
madelon,mrmr_approx,22,feat_168,0.3333333333333333,3
madelon,mrmr_approx,22,feat_17,0.3333333333333333,3
madelon,mrmr_approx,22,feat_192,0.3333333333333333,3
madelon,mrmr_approx,22,feat_197,0.3333333333333333,3
madelon,mrmr_approx,22,feat_2,0.3333333333333333,3
madelon,mrmr_approx,22,feat_200,0.3333333333333333,3
madelon,mrmr_approx,22,feat_224,0.3333333333333333,3
madelon,mrmr_approx,22,feat_232,0.3333333333333333,3
madelon,mrmr_approx,22,feat_238,0.3333333333333333,3
madelon,mrmr_approx,22,feat_241,1.0,3
madelon,mrmr_approx,22,feat_243,0.3333333333333333,3
madelon,mrmr_approx,22,feat_252,0.3333333333333333,3
madelon,mrmr_approx,22,feat_256,0.3333333333333333,3
madelon,mrmr_approx,22,feat_26,0.6666666666666666,3
madelon,mrmr_approx,22,feat_261,0.3333333333333333,3
madelon,mrmr_approx,22,feat_27,0.3333333333333333,3
madelon,mrmr_approx,22,feat_270,0.3333333333333333,3
madelon,mrmr_approx,22,feat_286,0.3333333333333333,3
madelon,mrmr_approx,22,feat_29,0.3333333333333333,3
madelon,mrmr_approx,22,feat_291,0.3333333333333333,3
madelon,mrmr_approx,22,feat_294,0.3333333333333333,3
madelon,mrmr_approx,22,feat_306,0.3333333333333333,3
madelon,mrmr_approx,22,feat_325,0.3333333333333333,3
