dataset,variable,media,desviacion,minimo,mediana,maximo,skewness,kurtosis,outlier_rate_iqr,missing_pct
madelon,feat_410,489.6855,19.748711237642162,419.0,489.0,562.0,0.04891592313882729,0.2149149503759067,0.0155,0.0
madelon,feat_411,490.68,42.21143805595085,369.0,492.0,645.0,0.017221163476936353,-0.08189145235634943,0.005,0.0
madelon,feat_412,487.8875,29.80362346654963,378.0,488.0,602.0,-0.03537495276966014,0.1820273122562397,0.0125,0.0
madelon,feat_413,484.6165,17.876554851443785,426.0,485.0,547.0,0.027950791867448165,-0.05623889733525367,0.007,0.0
madelon,feat_414,492.143,32.15603452352512,398.0,492.0,617.0,0.12495312281923233,-0.021888427376431707,0.0045,0.0
madelon,feat_415,517.588,43.10699899878604,385.0,517.0,721.0,0.07451996168484923,0.2786557179103544,0.0115,0.0
madelon,feat_416,484.355,11.701471583463736,448.0,484.0,531.0,0.10503755728294054,0.04345564425529558,0.0065,0.0
madelon,feat_417,507.623,38.487797108474936,375.0,507.0,634.0,0.0778953354083207,0.0954699179742855,0.009,0.0
madelon,feat_418,511.244,42.021463154950254,361.0,510.0,657.0,0.01341526053896334,0.06929299031847158,0.009,0.0
madelon,feat_419,497.346,35.12335560641277,387.0,497.0,635.0,-0.03284505586670419,-0.07982987727869695,0.0075,0.0
madelon,feat_420,480.4315,5.658738234730831,461.0,480.0,500.0,0.09168971536858449,0.028134406023852865,0.0135,0.0
madelon,feat_421,478.779,13.250167639363495,427.0,479.0,530.0,-0.06715658363533973,0.11631709087889552,0.0075,0.0
madelon,feat_422,477.7445,11.495707694513586,443.0,478.0,518.0,0.12515272454701634,0.15645366188081278,0.0125,0.0
madelon,feat_423,476.0565,0.6320660596424048,474.0,476.0,478.0,0.03822126006051186,0.18108818655537995,0.0,0.0
madelon,feat_424,484.764,11.576325395168684,445.0,485.0,526.0,0.03198365366861009,-0.009678684066216192,0.0075,0.0
madelon,feat_425,489.302,14.879062109038403,436.0,489.0,542.0,-0.07655122815774525,0.0870630290295793,0.005,0.0
madelon,feat_426,490.8545,19.316363288552733,435.0,491.0,556.0,0.07447510406093469,-0.043864901114264665,0.007,0.0
madelon,feat_427,484.27,37.07526652222269,362.0,484.0,633.0,0.01648967320906622,0.18765377012204576,0.0115,0.0
madelon,feat_428,484.324,35.35492906943461,362.0,484.5,593.0,-0.060686056355461,0.16499881610064193,0.015,0.0
madelon,feat_429,476.8805,4.421877005087779,463.0,477.0,494.0,0.04347728959193299,0.1486151329977714,0.0055,0.0
madelon,feat_430,493.8275,21.684945519440223,398.0,494.0,568.0,-0.05763344197845371,0.08818113435919583,0.0085,0.0
madelon,feat_431,505.586,31.203003344371428,404.0,506.0,604.0,0.06782899214260193,-0.04146888178615438,0.0075,0.0
madelon,feat_432,479.232,27.618446105504223,383.0,479.0,584.0,0.018256999821300825,0.1884051863717926,0.012,0.0
madelon,feat_433,498.727,69.03360986248165,263.0,499.5,719.0,0.011017320733380043,-0.9398724094836064,0.0005,0.0
madelon,feat_434,489.329,20.97974818526091,418.0,489.0,558.0,0.0719689740059989,-0.039358329922607016,0.0065,0.0
madelon,feat_435,499.9885,37.96345584558748,363.0,500.0,657.0,0.1427867823782305,0.48232104704899026,0.0135,0.0
madelon,feat_436,477.441,11.734409537066268,436.0,477.0,517.0,0.025524345145153525,0.0805106129783888,0.0115,0.0
madelon,feat_437,517.1085,41.96714606003382,393.0,516.0,653.0,0.17448242349982532,-0.0042327454673314335,0.0075,0.0
madelon,feat_438,485.46,31.473348818372052,368.0,486.0,603.0,-0.08025303866940948,0.24327505083363388,0.012,0.0
madelon,feat_439,485.1755,10.351051728493244,452.0,485.0,521.0,-0.03331803898671459,-0.0005112626886387694,0.0065,0.0
madelon,feat_440,489.851,39.745850919720745,349.0,489.0,626.0,0.0018255868817603999,0.16186560399259786,0.009,0.0
madelon,feat_441,479.605,17.271019629990864,417.0,480.0,542.0,0.07715108159481904,0.13058064076538978,0.0105,0.0
madelon,feat_442,495.7895,97.28638913283426,207.0,494.0,794.0,-0.05791549763726693,-0.3195433083908301,0.002,0.0
madelon,feat_443,502.5115,44.111560646176656,345.0,502.0,651.0,0.06470346550807315,0.10939241618125317,0.01,0.0
madelon,feat_444,492.5215,19.09457617150967,433.0,492.0,575.0,0.13845243754927916,0.10455784174937666,0.007,0.0
madelon,feat_445,477.2465,1.6598540019091519,472.0,477.0,483.0,0.07711676782577913,0.34785084356163765,0.012,0.0
madelon,feat_446,479.7015,11.04107560091917,435.0,480.0,517.0,-0.13017710209146346,0.18549545264046774,0.013,0.0
madelon,feat_447,486.1325,11.265318346532617,449.0,486.0,532.0,0.10830317962012906,0.1620573699053538,0.0085,0.0
madelon,feat_448,484.0565,40.940827830439886,343.0,484.0,631.0,0.002059347002261778,0.09774732121694596,0.01,0.0
madelon,feat_449,476.577,10.938596685531666,435.0,477.0,510.0,-0.06055428109858928,0.06518425310408205,0.0055,0.0
madelon,feat_450,487.96,14.218948246780503,433.0,488.0,536.0,0.023869511148868924,0.22163435385350239,0.0115,0.0
madelon,feat_451,477.5935,9.268938146151294,450.0,478.0,505.0,0.04939247837774939,-0.8769465141374817,0.0,0.0
madelon,feat_452,489.007,18.457255650368815,417.0,489.0,569.0,-0.027312727375618816,0.23074134897408172,0.0105,0.0
madelon,feat_453,481.426,113.46729016315003,84.0,487.5,807.0,-0.12719043752059586,-0.3011711359552618,0.0025,0.0
madelon,feat_454,479.801,6.091383379474474,460.0,480.0,500.0,-0.029650357745156987,-0.010439637252911194,0.0075,0.0
madelon,feat_455,501.817,78.13965327352594,265.0,504.5,735.0,-0.011250588042378558,-0.9534595679346913,0.0,0.0
madelon,feat_456,479.6465,5.646811577385529,461.0,480.0,501.0,0.10073800669944238,0.056563553264370015,0.0045,0.0
madelon,feat_457,481.1315,31.371201505392584,384.0,480.0,586.0,0.009719403217844895,-0.08419799153777419,0.006,0.0
madelon,feat_458,490.8905,43.413314405650276,350.0,491.0,650.0,-0.022953267042575116,0.04447130628167173,0.0075,0.0
madelon,feat_459,485.6815,32.115039243675405,383.0,486.0,592.0,0.012558900931553174,-0.08187721488143263,0.0035,0.0
madelon,feat_460,502.708,35.653615891843025,376.0,502.0,639.0,0.11200466397283936,-0.07227852293625814,0.0055,0.0
madelon,feat_461,482.687,23.02963771114416,403.0,483.0,560.0,-0.03201839692908308,0.05596658936086785,0.009,0.0
madelon,feat_462,494.4275,33.84717949149921,379.0,494.0,625.0,0.09620949701550245,-0.01799496812924062,0.006,0.0
madelon,feat_463,480.4285,42.9329303216424,347.0,481.0,615.0,-0.0416357104415502,-0.11914793877398955,0.0065,0.0
madelon,feat_464,485.115,17.124526262056126,424.0,485.0,547.0,0.09708695464766341,0.08736154095377424,0.009,0.0
madelon,feat_465,490.432,19.666793520645196,426.0,490.0,566.0,0.14128363488742923,0.09731708031070951,0.009,0.0
madelon,feat_466,480.8425,8.427823435141896,452.0,481.0,510.0,0.03246436201116788,-0.09244593366556186,0.0075,0.0
madelon,feat_467,510.821,36.26988711528722,364.0,510.0,670.0,0.10520816030112522,0.11689140222935102,0.008,0.0
madelon,feat_468,481.478,19.462988464261596,408.0,481.0,540.0,0.016602712053118782,-0.026005060533925928,0.006,0.0
madelon,feat_469,481.114,40.26771347337947,333.0,481.0,633.0,0.02139946131422572,0.17418467508089774,0.012,0.0
madelon,feat_470,516.0075,40.80879957572148,398.0,515.0,666.0,0.09141693740767078,-0.011807097386436816,0.0055,0.0
madelon,feat_471,478.712,4.541956702275207,464.0,479.0,493.0,-0.031031790957421142,0.08705742630626911,0.0075,0.0
madelon,feat_472,480.398,44.45618935970776,347.0,480.0,621.0,-0.039126823255304206,-0.33478199766335015,0.003,0.0
madelon,feat_473,477.6405,1.7876961931042479,472.0,478.0,484.0,-0.026299394654182292,-0.07793406997527885,0.001,0.0
madelon,feat_474,479.411,6.381570435293361,455.0,479.0,506.0,0.07609916727892413,0.1334187380927574,0.0055,0.0
madelon,feat_475,486.371,74.51854712709425,276.0,485.5,680.0,0.0031414937360329837,-0.9305089675327505,0.0,0.0
madelon,feat_476,481.366,15.903317319065083,428.0,482.0,535.0,-0.060685615987000424,0.06742720602920249,0.0115,0.0
madelon,feat_477,487.735,17.02318035311461,423.0,488.0,548.0,0.11941919307846888,0.22348091663322256,0.008,0.0
madelon,feat_478,483.676,37.98795290987844,347.0,483.0,630.0,0.03929830393197087,-0.04529477727918785,0.007,0.0
madelon,feat_479,486.632,11.695810018378078,450.0,487.0,528.0,-0.10627792601443725,0.1373130447719646,0.0065,0.0
madelon,feat_480,485.4965,19.95733287084371,418.0,486.0,554.0,0.05201306466457731,0.0285113677435036,0.0065,0.0
madelon,feat_481,478.4575,27.820984837864287,391.0,478.0,587.0,0.06011263747897817,0.10462621419567553,0.01,0.0
madelon,feat_482,477.3605,9.774779430066605,439.0,478.0,509.0,-0.08280793990613605,0.17081374901579238,0.0105,0.0
madelon,feat_483,497.97,34.66609249662402,375.0,497.0,623.0,0.08186484385308357,0.1082726322904688,0.0095,0.0
madelon,feat_484,501.877,35.62897111609309,376.0,501.0,619.0,-0.042516042779788675,-0.01960971989185767,0.007,0.0
madelon,feat_485,482.779,11.275935986257775,444.0,483.0,523.0,0.03723794558180825,0.016240001171518248,0.009,0.0
madelon,feat_486,478.7155,10.149387409217915,444.0,479.0,512.0,-0.04359652384486954,-0.008528053028191707,0.0105,0.0
madelon,feat_487,482.5695,34.051430509008796,355.0,482.0,618.0,0.12584288314443173,0.17843268541262258,0.006,0.0
madelon,feat_488,489.9115,22.729649936660298,411.0,490.0,606.0,-0.030702851483323246,0.38868673744009996,0.0075,0.0
madelon,feat_489,479.6215,8.864622299582601,449.0,480.0,513.0,0.06225630352587534,0.15575274467312772,0.014,0.0
madelon,feat_490,482.4585,20.89003289818481,407.0,482.0,549.0,0.15848431823765122,-0.0971254340286456,0.006,0.0
madelon,feat_491,478.8115,4.011734631973891,463.0,479.0,497.0,-0.0173293052860498,0.28082882611139004,0.015,0.0
madelon,feat_492,486.3565,23.967365834870783,391.0,486.0,566.0,0.06694434060452284,0.05322203238631884,0.0085,0.0
madelon,feat_493,496.5655,127.63544222827139,130.0,504.0,920.0,-0.08037676498031741,-0.3598550096448925,0.001,0.0
madelon,feat_494,493.4995,34.81902040323536,368.0,492.0,615.0,0.0748775075778862,0.06714879370640592,0.008,0.0
madelon,feat_495,510.893,37.45935333900317,398.0,511.0,661.0,0.03266707162505739,-0.05845133891771237,0.0075,0.0
madelon,feat_496,478.2195,5.880613110490915,457.0,478.0,500.0,0.045324018374199394,0.44947725670557004,0.011,0.0
madelon,feat_497,483.309,13.559847112960508,435.0,483.0,535.0,0.057024527598397344,0.12088723535784718,0.006,0.0
madelon,feat_498,507.977,37.22429710750189,363.0,508.0,644.0,0.005109679074945021,0.07959768229805331,0.0055,0.0
madelon,feat_499,490.266,25.8252728225314,403.0,490.0,583.0,0.04474877164456293,0.10780729158522506,0.0115,0.0
olive_oil,Area,1.6993006993006994,0.8599675392803919,1.0,1.0,3.0,0.620348446835571,-1.3647126550454047,0.0,0.0
olive_oil,palmitic,4.59965034965035,2.356687369835408,1.0,3.0,9.0,0.5500526307048196,-0.9673917852357716,0.0,0.0
olive_oil,palmitoleic,1231.7412587412587,168.59226405632825,610.0,1201.0,1753.0,0.344071086192213,-0.17745270875157404,0.0017482517482517483,0.0
olive_oil,stearic,126.0944055944056,52.49436467291645,15.0,110.0,280.0,0.45643618024783117,-0.5732126490407756,0.0,0.0
olive_oil,oleic,228.8653846153846,36.74493506956942,152.0,223.0,375.0,0.9899399099437844,1.5540987622628957,0.02972027972027972,0.0
olive_oil,linoleic,7311.748251748252,405.81022228601444,6300.0,7302.5,8410.0,0.07666390999314464,-0.8807378290720638,0.0,0.0
olive_oil,linolenic,980.527972027972,242.7992206802885,448.0,1030.0,1470.0,-0.20980623829072292,-1.1970073156847247,0.0,0.0
olive_oil,arachidic,31.888111888111887,12.968697269314134,0.0,33.0,74.0,-0.5514318859009245,0.4922444418341465,0.055944055944055944,0.0
olive_oil,eicosenoic,58.0979020979021,22.030249760790223,0.0,61.0,105.0,-0.9837337854444254,0.9907195998013516,0.08916083916083917,0.0
olive_oil,other,16.28146853146853,14.08329509176528,1.0,17.0,58.0,0.34202509977094436,-1.149954847890492,0.0,0.0
