dataset,method,k,feature,selection_frequency,n_seeds
madelon,f_classif,20,feat_338,1.0,3
madelon,f_classif,20,feat_378,1.0,3
madelon,f_classif,20,feat_424,1.0,3
madelon,f_classif,20,feat_438,1.0,3
madelon,f_classif,20,feat_442,1.0,3
madelon,f_classif,20,feat_453,1.0,3
madelon,f_classif,20,feat_468,1.0,3
madelon,f_classif,20,feat_472,1.0,3
madelon,f_classif,20,feat_475,1.0,3
madelon,f_classif,20,feat_48,1.0,3
madelon,f_classif,20,feat_493,1.0,3
madelon,f_classif,20,feat_497,1.0,3
madelon,f_classif,20,feat_64,1.0,3
madelon,f_classif,22,feat_105,1.0,3
madelon,f_classif,22,feat_128,1.0,3
madelon,f_classif,22,feat_199,1.0,3
madelon,f_classif,22,feat_205,1.0,3
madelon,f_classif,22,feat_241,1.0,3
madelon,f_classif,22,feat_264,1.0,3
madelon,f_classif,22,feat_282,1.0,3
madelon,f_classif,22,feat_294,1.0,3
madelon,f_classif,22,feat_336,1.0,3
madelon,f_classif,22,feat_338,1.0,3
madelon,f_classif,22,feat_378,1.0,3
madelon,f_classif,22,feat_424,1.0,3
madelon,f_classif,22,feat_438,1.0,3
madelon,f_classif,22,feat_442,1.0,3
madelon,f_classif,22,feat_453,1.0,3
madelon,f_classif,22,feat_468,1.0,3
madelon,f_classif,22,feat_472,1.0,3
madelon,f_classif,22,feat_475,1.0,3
madelon,f_classif,22,feat_48,1.0,3
madelon,f_classif,22,feat_493,1.0,3
madelon,f_classif,22,feat_497,1.0,3
madelon,f_classif,22,feat_64,1.0,3
madelon,f_classif,30,feat_10,1.0,3
madelon,f_classif,30,feat_105,1.0,3
madelon,f_classif,30,feat_128,1.0,3
madelon,f_classif,30,feat_196,1.0,3
madelon,f_classif,30,feat_199,1.0,3
madelon,f_classif,30,feat_205,1.0,3
madelon,f_classif,30,feat_241,1.0,3
madelon,f_classif,30,feat_264,1.0,3
madelon,f_classif,30,feat_282,1.0,3
madelon,f_classif,30,feat_294,1.0,3
madelon,f_classif,30,feat_296,1.0,3
madelon,f_classif,30,feat_323,1.0,3
madelon,f_classif,30,feat_336,1.0,3
madelon,f_classif,30,feat_338,1.0,3
madelon,f_classif,30,feat_378,1.0,3
madelon,f_classif,30,feat_42,1.0,3
madelon,f_classif,30,feat_424,1.0,3
madelon,f_classif,30,feat_438,1.0,3
madelon,f_classif,30,feat_44,1.0,3
madelon,f_classif,30,feat_442,1.0,3
madelon,f_classif,30,feat_453,1.0,3
madelon,f_classif,30,feat_458,1.0,3
madelon,f_classif,30,feat_468,1.0,3
madelon,f_classif,30,feat_472,1.0,3
madelon,f_classif,30,feat_475,1.0,3
madelon,f_classif,30,feat_48,1.0,3
madelon,f_classif,30,feat_481,1.0,3
madelon,f_classif,30,feat_493,1.0,3
madelon,f_classif,30,feat_497,1.0,3
madelon,f_classif,30,feat_64,1.0,3
madelon,f_classif,50,feat_10,1.0,3
madelon,f_classif,50,feat_105,1.0,3
madelon,f_classif,50,feat_119,1.0,3
madelon,f_classif,50,feat_120,1.0,3
madelon,f_classif,50,feat_128,1.0,3
madelon,f_classif,50,feat_137,1.0,3
madelon,f_classif,50,feat_139,1.0,3
madelon,f_classif,50,feat_146,1.0,3
madelon,f_classif,50,feat_153,1.0,3
madelon,f_classif,50,feat_175,1.0,3
madelon,f_classif,50,feat_196,1.0,3
madelon,f_classif,50,feat_199,1.0,3
madelon,f_classif,50,feat_205,1.0,3
madelon,f_classif,50,feat_241,1.0,3
madelon,f_classif,50,feat_251,1.0,3
madelon,f_classif,50,feat_253,1.0,3
madelon,f_classif,50,feat_26,1.0,3
madelon,f_classif,50,feat_264,1.0,3
madelon,f_classif,50,feat_282,1.0,3
madelon,f_classif,50,feat_294,1.0,3
madelon,f_classif,50,feat_296,1.0,3
madelon,f_classif,50,feat_309,1.0,3
madelon,f_classif,50,feat_323,1.0,3
madelon,f_classif,50,feat_336,1.0,3
madelon,f_classif,50,feat_338,1.0,3
madelon,f_classif,50,feat_347,1.0,3
madelon,f_classif,50,feat_378,1.0,3
madelon,f_classif,50,feat_384,1.0,3
madelon,f_classif,50,feat_410,1.0,3
madelon,f_classif,50,feat_411,1.0,3
madelon,f_classif,50,feat_42,1.0,3
madelon,f_classif,50,feat_424,1.0,3
madelon,f_classif,50,feat_43,1.0,3
madelon,f_classif,50,feat_430,1.0,3
madelon,f_classif,50,feat_438,1.0,3
madelon,f_classif,50,feat_44,1.0,3
madelon,f_classif,50,feat_442,1.0,3
madelon,f_classif,50,feat_453,1.0,3
madelon,f_classif,50,feat_454,1.0,3
madelon,f_classif,50,feat_458,1.0,3
madelon,f_classif,50,feat_468,1.0,3
madelon,f_classif,50,feat_472,1.0,3
madelon,f_classif,50,feat_475,1.0,3
madelon,f_classif,50,feat_48,1.0,3
madelon,f_classif,50,feat_481,1.0,3
madelon,f_classif,50,feat_493,1.0,3
madelon,f_classif,50,feat_497,1.0,3
madelon,f_classif,50,feat_55,1.0,3
madelon,f_classif,50,feat_64,1.0,3
madelon,f_classif,50,feat_85,1.0,3
madelon,l1_logistic,5,feat_264,1.0,3
madelon,l1_logistic,5,feat_296,1.0,3
madelon,l1_logistic,5,feat_323,1.0,3
madelon,l1_logistic,5,feat_475,1.0,3
madelon,l1_logistic,5,feat_48,1.0,3
madelon,l1_logistic,10,feat_10,1.0,3
madelon,l1_logistic,10,feat_264,1.0,3
madelon,l1_logistic,10,feat_296,1.0,3
madelon,l1_logistic,10,feat_323,1.0,3
madelon,l1_logistic,10,feat_424,1.0,3
madelon,l1_logistic,10,feat_44,1.0,3
madelon,l1_logistic,10,feat_468,1.0,3
madelon,l1_logistic,10,feat_475,1.0,3
madelon,l1_logistic,10,feat_48,1.0,3
madelon,l1_logistic,10,feat_481,1.0,3
madelon,l1_logistic,15,feat_10,1.0,3
madelon,l1_logistic,15,feat_137,1.0,3
madelon,l1_logistic,15,feat_168,1.0,3
madelon,l1_logistic,15,feat_264,1.0,3
madelon,l1_logistic,15,feat_296,1.0,3
madelon,l1_logistic,15,feat_309,1.0,3
madelon,l1_logistic,15,feat_323,1.0,3
madelon,l1_logistic,15,feat_414,1.0,3
madelon,l1_logistic,15,feat_424,1.0,3
madelon,l1_logistic,15,feat_44,1.0,3
madelon,l1_logistic,15,feat_448,1.0,3
madelon,l1_logistic,15,feat_468,1.0,3
madelon,l1_logistic,15,feat_475,1.0,3
madelon,l1_logistic,15,feat_48,1.0,3
madelon,l1_logistic,15,feat_481,1.0,3
madelon,l1_logistic,20,feat_10,1.0,3
madelon,l1_logistic,20,feat_137,1.0,3
madelon,l1_logistic,20,feat_168,1.0,3
madelon,l1_logistic,20,feat_26,1.0,3
madelon,l1_logistic,20,feat_264,1.0,3
madelon,l1_logistic,20,feat_296,1.0,3
madelon,l1_logistic,20,feat_309,1.0,3
madelon,l1_logistic,20,feat_323,1.0,3
madelon,l1_logistic,20,feat_343,1.0,3
madelon,l1_logistic,20,feat_377,1.0,3
madelon,l1_logistic,20,feat_414,1.0,3
madelon,l1_logistic,20,feat_42,1.0,3
madelon,l1_logistic,20,feat_424,1.0,3
madelon,l1_logistic,20,feat_438,1.0,3
madelon,l1_logistic,20,feat_44,1.0,3
madelon,l1_logistic,20,feat_448,1.0,3
madelon,l1_logistic,20,feat_468,1.0,3
madelon,l1_logistic,20,feat_475,1.0,3
madelon,l1_logistic,20,feat_48,1.0,3
madelon,l1_logistic,20,feat_481,1.0,3
madelon,l1_logistic,22,feat_10,1.0,3
madelon,l1_logistic,22,feat_137,1.0,3
madelon,l1_logistic,22,feat_168,1.0,3
madelon,l1_logistic,22,feat_26,1.0,3
madelon,l1_logistic,22,feat_264,1.0,3
madelon,l1_logistic,22,feat_282,1.0,3
madelon,l1_logistic,22,feat_296,1.0,3
madelon,l1_logistic,22,feat_309,1.0,3
madelon,l1_logistic,22,feat_323,1.0,3
madelon,l1_logistic,22,feat_343,1.0,3
madelon,l1_logistic,22,feat_377,1.0,3
madelon,l1_logistic,22,feat_414,1.0,3
madelon,l1_logistic,22,feat_42,1.0,3
madelon,l1_logistic,22,feat_424,1.0,3
madelon,l1_logistic,22,feat_438,1.0,3
madelon,l1_logistic,22,feat_44,1.0,3
madelon,l1_logistic,22,feat_448,1.0,3
madelon,l1_logistic,22,feat_468,1.0,3
madelon,l1_logistic,22,feat_475,1.0,3
madelon,l1_logistic,22,feat_48,1.0,3
madelon,l1_logistic,22,feat_481,1.0,3
madelon,l1_logistic,22,feat_60,1.0,3
madelon,l1_logistic,30,feat_10,1.0,3
madelon,l1_logistic,30,feat_137,1.0,3
madelon,l1_logistic,30,feat_140,1.0,3
madelon,l1_logistic,30,feat_162,1.0,3
madelon,l1_logistic,30,feat_168,1.0,3
madelon,l1_logistic,30,feat_220,1.0,3
madelon,l1_logistic,30,feat_26,1.0,3
madelon,l1_logistic,30,feat_264,1.0,3
madelon,l1_logistic,30,feat_282,1.0,3
madelon,l1_logistic,30,feat_296,1.0,3
madelon,l1_logistic,30,feat_309,1.0,3
madelon,l1_logistic,30,feat_323,1.0,3
madelon,l1_logistic,30,feat_343,1.0,3
madelon,l1_logistic,30,feat_377,1.0,3
madelon,l1_logistic,30,feat_410,1.0,3
madelon,l1_logistic,30,feat_414,1.0,3
madelon,l1_logistic,30,feat_42,1.0,3
madelon,l1_logistic,30,feat_424,1.0,3
madelon,l1_logistic,30,feat_425,1.0,3
madelon,l1_logistic,30,feat_438,1.0,3
madelon,l1_logistic,30,feat_44,1.0,3
madelon,l1_logistic,30,feat_441,1.0,3
madelon,l1_logistic,30,feat_442,1.0,3
madelon,l1_logistic,30,feat_448,1.0,3
madelon,l1_logistic,30,feat_468,1.0,3
madelon,l1_logistic,30,feat_475,1.0,3
madelon,l1_logistic,30,feat_48,1.0,3
madelon,l1_logistic,30,feat_481,1.0,3
madelon,l1_logistic,30,feat_53,1.0,3
madelon,l1_logistic,30,feat_60,1.0,3
madelon,l1_logistic,50,feat_10,1.0,3
madelon,l1_logistic,50,feat_137,1.0,3
madelon,l1_logistic,50,feat_139,1.0,3
madelon,l1_logistic,50,feat_140,1.0,3
madelon,l1_logistic,50,feat_162,1.0,3
madelon,l1_logistic,50,feat_163,1.0,3
madelon,l1_logistic,50,feat_165,1.0,3
madelon,l1_logistic,50,feat_168,1.0,3
madelon,l1_logistic,50,feat_220,1.0,3
madelon,l1_logistic,50,feat_245,1.0,3
madelon,l1_logistic,50,feat_253,1.0,3
madelon,l1_logistic,50,feat_26,1.0,3
madelon,l1_logistic,50,feat_264,1.0,3
madelon,l1_logistic,50,feat_282,1.0,3
madelon,l1_logistic,50,feat_296,1.0,3
madelon,l1_logistic,50,feat_301,1.0,3
madelon,l1_logistic,50,feat_308,1.0,3
madelon,l1_logistic,50,feat_309,1.0,3
madelon,l1_logistic,50,feat_310,1.0,3
madelon,l1_logistic,50,feat_323,1.0,3
madelon,l1_logistic,50,feat_330,1.0,3
madelon,l1_logistic,50,feat_333,1.0,3
madelon,l1_logistic,50,feat_34,1.0,3
madelon,l1_logistic,50,feat_343,1.0,3
madelon,l1_logistic,50,feat_348,1.0,3
madelon,l1_logistic,50,feat_358,1.0,3
madelon,l1_logistic,50,feat_377,1.0,3
madelon,l1_logistic,50,feat_38,1.0,3
madelon,l1_logistic,50,feat_403,1.0,3
madelon,l1_logistic,50,feat_410,1.0,3
madelon,l1_logistic,50,feat_414,1.0,3
madelon,l1_logistic,50,feat_42,1.0,3
madelon,l1_logistic,50,feat_424,1.0,3
madelon,l1_logistic,50,feat_425,1.0,3
madelon,l1_logistic,50,feat_438,1.0,3
madelon,l1_logistic,50,feat_44,1.0,3
madelon,l1_logistic,50,feat_441,1.0,3
madelon,l1_logistic,50,feat_442,1.0,3
madelon,l1_logistic,50,feat_448,1.0,3
madelon,l1_logistic,50,feat_454,1.0,3
madelon,l1_logistic,50,feat_468,1.0,3
madelon,l1_logistic,50,feat_475,1.0,3
madelon,l1_logistic,50,feat_48,1.0,3
madelon,l1_logistic,50,feat_481,1.0,3
madelon,l1_logistic,50,feat_497,1.0,3
madelon,l1_logistic,50,feat_50,1.0,3
madelon,l1_logistic,50,feat_53,1.0,3
madelon,l1_logistic,50,feat_60,1.0,3
madelon,l1_logistic,50,feat_61,1.0,3
madelon,l1_logistic,50,feat_65,1.0,3
madelon,linear_svm,5,feat_153,1.0,3
madelon,linear_svm,5,feat_378,1.0,3
madelon,linear_svm,5,feat_442,1.0,3
madelon,linear_svm,5,feat_453,1.0,3
madelon,linear_svm,5,feat_48,1.0,3
madelon,linear_svm,10,feat_153,1.0,3
madelon,linear_svm,10,feat_220,1.0,3
madelon,linear_svm,10,feat_264,1.0,3
madelon,linear_svm,10,feat_28,1.0,3
madelon,linear_svm,10,feat_296,1.0,3
madelon,linear_svm,10,feat_336,1.0,3
madelon,linear_svm,10,feat_378,1.0,3
madelon,linear_svm,10,feat_442,1.0,3
madelon,linear_svm,10,feat_453,1.0,3
madelon,linear_svm,10,feat_48,1.0,3
madelon,linear_svm,15,feat_10,1.0,3
madelon,linear_svm,15,feat_137,1.0,3
madelon,linear_svm,15,feat_153,1.0,3
madelon,linear_svm,15,feat_220,1.0,3
madelon,linear_svm,15,feat_264,1.0,3
madelon,linear_svm,15,feat_28,1.0,3
madelon,linear_svm,15,feat_296,1.0,3
madelon,linear_svm,15,feat_336,1.0,3
madelon,linear_svm,15,feat_378,1.0,3
madelon,linear_svm,15,feat_414,1.0,3
madelon,linear_svm,15,feat_442,1.0,3
madelon,linear_svm,15,feat_448,1.0,3
madelon,linear_svm,15,feat_451,1.0,3
madelon,linear_svm,15,feat_453,1.0,3
madelon,linear_svm,15,feat_48,1.0,3
madelon,linear_svm,20,feat_10,1.0,3
madelon,linear_svm,20,feat_105,1.0,3
madelon,linear_svm,20,feat_137,1.0,3
madelon,linear_svm,20,feat_153,1.0,3
madelon,linear_svm,20,feat_220,1.0,3
madelon,linear_svm,20,feat_264,1.0,3
madelon,linear_svm,20,feat_28,1.0,3
madelon,linear_svm,20,feat_296,1.0,3
madelon,linear_svm,20,feat_336,1.0,3
madelon,linear_svm,20,feat_377,1.0,3
madelon,linear_svm,20,feat_378,1.0,3
madelon,linear_svm,20,feat_414,1.0,3
madelon,linear_svm,20,feat_42,1.0,3
madelon,linear_svm,20,feat_442,1.0,3
madelon,linear_svm,20,feat_448,1.0,3
madelon,linear_svm,20,feat_451,1.0,3
madelon,linear_svm,20,feat_453,1.0,3
madelon,linear_svm,20,feat_48,1.0,3
madelon,linear_svm,20,feat_481,1.0,3
madelon,linear_svm,20,feat_60,1.0,3
madelon,linear_svm,22,feat_10,1.0,3
madelon,linear_svm,22,feat_105,1.0,3
madelon,linear_svm,22,feat_137,1.0,3
madelon,linear_svm,22,feat_153,1.0,3
madelon,linear_svm,22,feat_220,1.0,3
madelon,linear_svm,22,feat_264,1.0,3
madelon,linear_svm,22,feat_28,1.0,3
madelon,linear_svm,22,feat_296,1.0,3
madelon,linear_svm,22,feat_336,1.0,3
madelon,linear_svm,22,feat_343,1.0,3
madelon,linear_svm,22,feat_377,1.0,3
madelon,linear_svm,22,feat_378,1.0,3
madelon,linear_svm,22,feat_414,1.0,3
madelon,linear_svm,22,feat_42,1.0,3
madelon,linear_svm,22,feat_44,1.0,3
madelon,linear_svm,22,feat_442,1.0,3
madelon,linear_svm,22,feat_448,1.0,3
madelon,linear_svm,22,feat_451,1.0,3
madelon,linear_svm,22,feat_453,1.0,3
madelon,linear_svm,22,feat_48,1.0,3
madelon,linear_svm,22,feat_481,1.0,3
madelon,linear_svm,22,feat_60,1.0,3
madelon,linear_svm,30,feat_10,1.0,3
madelon,linear_svm,30,feat_105,1.0,3
madelon,linear_svm,30,feat_137,1.0,3
madelon,linear_svm,30,feat_153,1.0,3
madelon,linear_svm,30,feat_162,1.0,3
madelon,linear_svm,30,feat_168,1.0,3
madelon,linear_svm,30,feat_220,1.0,3
madelon,linear_svm,30,feat_26,1.0,3
madelon,linear_svm,30,feat_264,1.0,3
madelon,linear_svm,30,feat_28,1.0,3
madelon,linear_svm,30,feat_296,1.0,3
madelon,linear_svm,30,feat_309,1.0,3
madelon,linear_svm,30,feat_323,1.0,3
madelon,linear_svm,30,feat_336,1.0,3
madelon,linear_svm,30,feat_343,1.0,3
madelon,linear_svm,30,feat_377,1.0,3
madelon,linear_svm,30,feat_378,1.0,3
madelon,linear_svm,30,feat_414,1.0,3
madelon,linear_svm,30,feat_42,1.0,3
madelon,linear_svm,30,feat_425,1.0,3
madelon,linear_svm,30,feat_433,1.0,3
madelon,linear_svm,30,feat_44,1.0,3
madelon,linear_svm,30,feat_442,1.0,3
madelon,linear_svm,30,feat_448,1.0,3
madelon,linear_svm,30,feat_451,1.0,3
madelon,linear_svm,30,feat_453,1.0,3
madelon,linear_svm,30,feat_468,1.0,3
madelon,linear_svm,30,feat_48,1.0,3
madelon,linear_svm,30,feat_481,1.0,3
madelon,linear_svm,30,feat_60,1.0,3
madelon,linear_svm,50,feat_10,1.0,3
madelon,linear_svm,50,feat_105,1.0,3
madelon,linear_svm,50,feat_128,1.0,3
madelon,linear_svm,50,feat_137,1.0,3
madelon,linear_svm,50,feat_139,1.0,3
madelon,linear_svm,50,feat_153,1.0,3
madelon,linear_svm,50,feat_162,1.0,3
madelon,linear_svm,50,feat_163,1.0,3
madelon,linear_svm,50,feat_165,1.0,3
madelon,linear_svm,50,feat_168,1.0,3
madelon,linear_svm,50,feat_220,1.0,3
madelon,linear_svm,50,feat_241,1.0,3
madelon,linear_svm,50,feat_245,1.0,3
madelon,linear_svm,50,feat_26,1.0,3
madelon,linear_svm,50,feat_264,1.0,3
madelon,linear_svm,50,feat_28,1.0,3
madelon,linear_svm,50,feat_282,1.0,3
madelon,linear_svm,50,feat_296,1.0,3
madelon,linear_svm,50,feat_308,1.0,3
madelon,linear_svm,50,feat_309,1.0,3
madelon,linear_svm,50,feat_310,1.0,3
madelon,linear_svm,50,feat_323,1.0,3
madelon,linear_svm,50,feat_336,1.0,3
madelon,linear_svm,50,feat_34,1.0,3
madelon,linear_svm,50,feat_343,1.0,3
madelon,linear_svm,50,feat_358,1.0,3
madelon,linear_svm,50,feat_377,1.0,3
madelon,linear_svm,50,feat_378,1.0,3
madelon,linear_svm,50,feat_38,1.0,3
madelon,linear_svm,50,feat_414,1.0,3
madelon,linear_svm,50,feat_42,1.0,3
madelon,linear_svm,50,feat_421,1.0,3
madelon,linear_svm,50,feat_424,1.0,3
madelon,linear_svm,50,feat_425,1.0,3
madelon,linear_svm,50,feat_433,1.0,3
madelon,linear_svm,50,feat_44,1.0,3
madelon,linear_svm,50,feat_441,1.0,3
madelon,linear_svm,50,feat_442,1.0,3
madelon,linear_svm,50,feat_448,1.0,3
madelon,linear_svm,50,feat_451,1.0,3
madelon,linear_svm,50,feat_453,1.0,3
madelon,linear_svm,50,feat_468,1.0,3
madelon,linear_svm,50,feat_475,1.0,3
madelon,linear_svm,50,feat_48,1.0,3
madelon,linear_svm,50,feat_480,1.0,3
madelon,linear_svm,50,feat_481,1.0,3
madelon,linear_svm,50,feat_497,1.0,3
madelon,linear_svm,50,feat_50,1.0,3
madelon,linear_svm,50,feat_60,1.0,3
madelon,linear_svm,50,feat_65,1.0,3
madelon,mrmr_approx,5,feat_15,0.3333333333333333,3
madelon,mrmr_approx,5,feat_176,0.3333333333333333,3
madelon,mrmr_approx,5,feat_2,0.3333333333333333,3
madelon,mrmr_approx,5,feat_216,0.3333333333333333,3
madelon,mrmr_approx,5,feat_241,1.0,3
madelon,mrmr_approx,5,feat_358,0.3333333333333333,3
madelon,mrmr_approx,5,feat_38,0.3333333333333333,3
madelon,mrmr_approx,5,feat_381,0.3333333333333333,3
madelon,mrmr_approx,5,feat_397,0.3333333333333333,3
madelon,mrmr_approx,5,feat_414,0.3333333333333333,3
madelon,mrmr_approx,5,feat_426,0.3333333333333333,3
madelon,mrmr_approx,5,feat_498,0.3333333333333333,3
madelon,mrmr_approx,5,feat_86,0.3333333333333333,3
madelon,mrmr_approx,10,feat_123,0.6666666666666666,3
madelon,mrmr_approx,10,feat_15,0.3333333333333333,3
madelon,mrmr_approx,10,feat_151,0.3333333333333333,3
madelon,mrmr_approx,10,feat_155,0.3333333333333333,3
madelon,mrmr_approx,10,feat_176,0.3333333333333333,3
madelon,mrmr_approx,10,feat_180,0.3333333333333333,3
madelon,mrmr_approx,10,feat_191,0.3333333333333333,3
madelon,mrmr_approx,10,feat_192,0.3333333333333333,3
madelon,mrmr_approx,10,feat_2,0.3333333333333333,3
madelon,mrmr_approx,10,feat_216,0.3333333333333333,3
madelon,mrmr_approx,10,feat_241,1.0,3
madelon,mrmr_approx,10,feat_249,0.3333333333333333,3
madelon,mrmr_approx,10,feat_257,0.3333333333333333,3
madelon,mrmr_approx,10,feat_294,0.6666666666666666,3
madelon,mrmr_approx,10,feat_296,0.3333333333333333,3
madelon,mrmr_approx,10,feat_309,0.3333333333333333,3
madelon,mrmr_approx,10,feat_337,0.3333333333333333,3
madelon,mrmr_approx,10,feat_358,0.3333333333333333,3
madelon,mrmr_approx,10,feat_38,0.3333333333333333,3
madelon,mrmr_approx,10,feat_381,0.3333333333333333,3
madelon,mrmr_approx,10,feat_397,0.3333333333333333,3
madelon,mrmr_approx,10,feat_414,0.3333333333333333,3
madelon,mrmr_approx,10,feat_42,0.3333333333333333,3
madelon,mrmr_approx,10,feat_426,0.3333333333333333,3
madelon,mrmr_approx,10,feat_498,0.3333333333333333,3
madelon,mrmr_approx,10,feat_86,0.3333333333333333,3
madelon,mrmr_approx,15,feat_123,0.6666666666666666,3
madelon,mrmr_approx,15,feat_125,0.3333333333333333,3
madelon,mrmr_approx,15,feat_15,0.3333333333333333,3
madelon,mrmr_approx,15,feat_151,0.3333333333333333,3
madelon,mrmr_approx,15,feat_153,0.6666666666666666,3
madelon,mrmr_approx,15,feat_155,0.3333333333333333,3
madelon,mrmr_approx,15,feat_176,0.3333333333333333,3
madelon,mrmr_approx,15,feat_180,0.3333333333333333,3
madelon,mrmr_approx,15,feat_191,0.6666666666666666,3
madelon,mrmr_approx,15,feat_192,0.3333333333333333,3
madelon,mrmr_approx,15,feat_2,0.6666666666666666,3
madelon,mrmr_approx,15,feat_216,0.3333333333333333,3
madelon,mrmr_approx,15,feat_241,1.0,3
madelon,mrmr_approx,15,feat_249,0.3333333333333333,3
madelon,mrmr_approx,15,feat_257,0.3333333333333333,3
madelon,mrmr_approx,15,feat_294,0.6666666666666666,3
madelon,mrmr_approx,15,feat_296,0.3333333333333333,3
madelon,mrmr_approx,15,feat_309,0.3333333333333333,3
madelon,mrmr_approx,15,feat_337,0.6666666666666666,3
madelon,mrmr_approx,15,feat_349,0.3333333333333333,3
madelon,mrmr_approx,15,feat_355,0.3333333333333333,3
madelon,mrmr_approx,15,feat_358,0.3333333333333333,3
madelon,mrmr_approx,15,feat_38,0.3333333333333333,3
madelon,mrmr_approx,15,feat_381,0.3333333333333333,3
madelon,mrmr_approx,15,feat_396,0.3333333333333333,3
madelon,mrmr_approx,15,feat_397,0.3333333333333333,3
madelon,mrmr_approx,15,feat_414,0.3333333333333333,3
madelon,mrmr_approx,15,feat_42,0.3333333333333333,3
madelon,mrmr_approx,15,feat_426,0.3333333333333333,3
madelon,mrmr_approx,15,feat_430,0.3333333333333333,3
madelon,mrmr_approx,15,feat_477,0.3333333333333333,3
madelon,mrmr_approx,15,feat_478,0.3333333333333333,3
madelon,mrmr_approx,15,feat_490,0.3333333333333333,3
madelon,mrmr_approx,15,feat_498,0.3333333333333333,3
madelon,mrmr_approx,15,feat_65,0.3333333333333333,3
madelon,mrmr_approx,15,feat_78,0.3333333333333333,3
madelon,mrmr_approx,15,feat_86,0.3333333333333333,3
madelon,mrmr_approx,20,feat_110,0.3333333333333333,3
madelon,mrmr_approx,20,feat_123,0.6666666666666666,3
madelon,mrmr_approx,20,feat_125,0.3333333333333333,3
madelon,mrmr_approx,20,feat_127,0.3333333333333333,3
madelon,mrmr_approx,20,feat_129,0.3333333333333333,3
madelon,mrmr_approx,20,feat_15,0.3333333333333333,3
madelon,mrmr_approx,20,feat_151,0.3333333333333333,3
madelon,mrmr_approx,20,feat_153,0.6666666666666666,3
madelon,mrmr_approx,20,feat_155,0.3333333333333333,3
madelon,mrmr_approx,20,feat_176,0.3333333333333333,3
madelon,mrmr_approx,20,feat_180,0.3333333333333333,3
madelon,mrmr_approx,20,feat_191,0.6666666666666666,3
madelon,mrmr_approx,20,feat_192,0.3333333333333333,3
madelon,mrmr_approx,20,feat_2,1.0,3
madelon,mrmr_approx,20,feat_216,0.3333333333333333,3
madelon,mrmr_approx,20,feat_241,1.0,3
madelon,mrmr_approx,20,feat_249,0.3333333333333333,3
madelon,mrmr_approx,20,feat_257,0.3333333333333333,3
madelon,mrmr_approx,20,feat_277,0.3333333333333333,3
madelon,mrmr_approx,20,feat_294,0.6666666666666666,3
madelon,mrmr_approx,20,feat_296,0.3333333333333333,3
madelon,mrmr_approx,20,feat_309,0.3333333333333333,3
madelon,mrmr_approx,20,feat_33,0.3333333333333333,3
madelon,mrmr_approx,20,feat_337,0.6666666666666666,3
madelon,mrmr_approx,20,feat_349,0.3333333333333333,3
madelon,mrmr_approx,20,feat_355,0.3333333333333333,3
madelon,mrmr_approx,20,feat_358,0.3333333333333333,3
madelon,mrmr_approx,20,feat_38,0.3333333333333333,3
madelon,mrmr_approx,20,feat_380,0.3333333333333333,3
madelon,mrmr_approx,20,feat_381,0.3333333333333333,3
madelon,mrmr_approx,20,feat_384,0.3333333333333333,3
madelon,mrmr_approx,20,feat_396,0.3333333333333333,3
madelon,mrmr_approx,20,feat_397,0.3333333333333333,3
madelon,mrmr_approx,20,feat_414,0.3333333333333333,3
madelon,mrmr_approx,20,feat_42,0.3333333333333333,3
madelon,mrmr_approx,20,feat_426,0.3333333333333333,3
madelon,mrmr_approx,20,feat_429,0.3333333333333333,3
madelon,mrmr_approx,20,feat_430,0.3333333333333333,3
madelon,mrmr_approx,20,feat_434,0.3333333333333333,3
madelon,mrmr_approx,20,feat_438,0.3333333333333333,3
madelon,mrmr_approx,20,feat_455,0.3333333333333333,3
madelon,mrmr_approx,20,feat_468,0.3333333333333333,3
madelon,mrmr_approx,20,feat_477,0.3333333333333333,3
madelon,mrmr_approx,20,feat_478,0.3333333333333333,3
madelon,mrmr_approx,20,feat_487,0.3333333333333333,3
madelon,mrmr_approx,20,feat_490,0.3333333333333333,3
madelon,mrmr_approx,20,feat_496,0.3333333333333333,3
madelon,mrmr_approx,20,feat_498,0.3333333333333333,3
madelon,mrmr_approx,20,feat_65,0.3333333333333333,3
madelon,mrmr_approx,20,feat_78,0.3333333333333333,3
madelon,mrmr_approx,20,feat_86,0.3333333333333333,3
madelon,mrmr_approx,22,feat_110,0.3333333333333333,3
madelon,mrmr_approx,22,feat_123,0.6666666666666666,3
madelon,mrmr_approx,22,feat_125,0.3333333333333333,3
madelon,mrmr_approx,22,feat_127,0.3333333333333333,3
madelon,mrmr_approx,22,feat_129,0.3333333333333333,3
madelon,mrmr_approx,22,feat_15,0.3333333333333333,3
madelon,mrmr_approx,22,feat_151,0.3333333333333333,3
madelon,mrmr_approx,22,feat_152,0.3333333333333333,3
madelon,mrmr_approx,22,feat_153,0.6666666666666666,3
madelon,mrmr_approx,22,feat_155,0.3333333333333333,3
madelon,mrmr_approx,22,feat_176,0.3333333333333333,3
madelon,mrmr_approx,22,feat_180,0.3333333333333333,3
madelon,mrmr_approx,22,feat_191,0.6666666666666666,3
madelon,mrmr_approx,22,feat_192,0.3333333333333333,3
madelon,mrmr_approx,22,feat_2,1.0,3
madelon,mrmr_approx,22,feat_216,0.3333333333333333,3
madelon,mrmr_approx,22,feat_239,0.3333333333333333,3
